text,label
im  so  bored  today  im  always  bored  i  dont  know  why  hmmm ,0
how  do  i  change  my  facebook  user  name ,0
cant  wait  for  friday ,0
there  were  some  scary  people  today  whispers  opposite  sex  day ,0
what  a  great  life  i  have  first  my  nose  now  my  fricken  hand ,0
ugh  another  game  lost  we  need  to  work  as  a  team ,0
basketball  is  fun  but  weve  lost  two  games  and  won  two ,0
lost  another  game  but  dang  was  it  close ,0
new  status  time  now  what  should  i  put  oh  well ,0
will  be  completely  honest  for  the  next  24  hoursyou  can  ask  me  one  question  only  in  my  inboxany  question  no  matter  how  crazy  or  wrong  it  isbut  you  can  only  ask  me  one  question  you  will  have  my  full  honestybut  i  dare  you  to  put  this  as  your  status  too  and  see  what  questions  you  get      x  this  should  be  interesting ,0
ah  i  hate  being  sick  now  i  have  to  go  to  school  tomorrow  hate  that  to ,0
will  be  completely  honest  for  the  next  24  hoursyou  can  ask  me  one  question  only  in  my  inboxany  question  no  matter  how  crazy  or  wrong  it  isbut  you  can  only  ask  me  one  question  you  will  have  my  full  honestybut  i  dare  you  to  put  this  as  your  status  too  and  see  what  questions  you  get      x  this  should  be  interesting ,0
dragons  ignored  human  names  when  they  didntt  like  the  bearer ,0
fie  time  inc  has  blocked  gchat  does  this  mean  i  have  to  be  productive  now ,1
is  in  search  of  the  perfect  margarita   ,1
i  was  sitting  at  laguardia  wondering  why  my  flight  was  delayed  and  then  i  saw  on  the  tv  that  there  had  been  a  bomb  threat  and  evacuation  earlier  today  lucky  meeee ,1
do  i  have  to  take  out  my  nose  ring  and  join  the  corporate  world ,1
just  spent  the  last  hour  looking  at  photos  from  junior  abroad  in  london  and  is  dying  to  go  back ,1
hmmm  i  better  not  fail  my  passfail ,1
is  struggling           ,1
ewww  33  of  snow  apparently  the  most  at  one  time  since  1969 ,1
law  school  is  too  hard ,1
thanks  everyone  but  i  decided  to  get  younger  this  year   ,1
is  at  work   ,1
hopes  that  transformers  isnt  sold  out ,1
is  going  to  the  mellow  mushroom  after  work  at  8 ,1
must  be  insane  for  starting  a  twitter  account ,1
hates  propname  for  starting  her  on  this  damn  farm  town  app  you  all  must  stert  playing  now  and  give  me  gifts  and  mafia  wars  too  fml  im  a  loser ,1
la  la  la  la ,1
hello  to  high  and  dry ,1
is  in  the  bluff ,1
loves  the  gorilla  face ,1
this  is  my  face  covered  in  freckles  with  the  occasional  spot  and  some  veins  this  is  my  body  covered  in  skin  and  not  all  of  it  you  can  see  and  this  is  my  mind  it  goes  over  and  over  the  same  old  lines  and  this  is  my  brain  its  torturous  analytical  thoug ,1
propname  comes  back  tonight  yaaaaayyyy ,1
is  ready  for  school  to  start  back  summer  sucks  when  you  arent  actually  on  vacation ,1
realizes  that  she  has  friends  on  facebook  that  she  doesnt  remember  how  she  met  is  that  wrong  discuss ,1
is  reading  master  and  fool  the  convoluted  finally  to  the  book  of  words  trillogy  in  between  playing  stupid  facebook  apps  such  a  nerd   ,1
is  creating  a  linkedin  account  as  if  she  didnt  already  have  too  many  networking  accounts  to  keep  track  of ,1
i  im  thinking  its  a  sign  that  the  freckles  in  our  eyes  are  mirror  images  and  when  we  kiss  theyre  perfectly  aligned  and  i  have  to  speculate  that  god  himself  did  make  us  into  corresponding  shapes  like  puzzle  pieces  from  the  clay ,1
is  at  work  yay ,1
thinks  she  will  keep  this  as  her  profile  pic  until  those  tan  lines  fade  if  that  ever  happens ,1
is  stressed  but  has  great  tickets  for  the  game  row  1  baby  woot ,1
got  a  jersy  from  propname  a  clean  car  from  her  mother  and  a  free  portfolio  from  her  sister  not  too  shabby  for  the  unexciting  22nd  birthday  d  thank  you  everyone ,1
dealing  with  crazy  people  all  day  aa  ppl  dont  forget  the  lecture  tonight  not  sure  what  it  is  about  though  p ,1
 ,1
absolutely  hates  autocad  why  am  i  still  in  architecture ,1
come  on  ut  we  need  a  touchdown ,1
is  blah  blah  blahbut  tgif  happy  weekend  everyone ,1
goddamnit  fuck  you  lincoln  kick  higher  and  the  guy  took  off  his  helmit  we  should  have  had  a  rekick  what  bs  is  this  aaaarrrrg ,1
i  just  realized  that  the  song  all  i  wanna  do  is  make  love  to  you  by  heart  is  about  a  woman  picking  up  a  stranger  and  seducing  him  in  order  to  get  a  child  wha ,1
gaaaarrrg ,1
would  like  to  bash  her  head  against  a  concrete  wall ,1
will  be  in  knoxville  for  break   ,1
alkdhoarjenfpreoijn ,1
will  post  some  halloween  pictures  eventually ,1
has  come  to  the  realization  that  i  hate  architecture  hate  it  integrations  is  the  worst  experience  ever  ill  be  happy  passing  with  a  c ,1
hopes  to  have  her  drawings  finished  in  exactly  one  week  from  now  lets  see  how  that  works  out ,1
 ,1
is  inactive ,1
is  upset  propname  ditched  our  appointment  i  made  after  i  waited  in  the  office  for  about  an  hour  and  now  ill  probably  never  get  to  talk  to  her  i  wish  shed  actually  do  her  job  in  stead  of  taking  5  hour  lunch  breaks  then  leaving  early  bitch ,1
is  hungry ,1
needs  to  suck  it  up ,1
due  to  a  lack  of  anyone  being  interested  in  my  life  updates  i  will  write  here  and  delude  myself  that  someone  wiill  read  it  later  and  actually  care  got  a  new  phone  yesterday  a  palm  treo  had  to  pay  30  a  mo  extra  to  use  it  but  now  ill  be  able  to  use  the  interwebz  while  in  white  bluff  30  dollars  is  a  fair  price  to  put  on  cabin  fever  prevention  maybe  i  should  tweet  this  too  p ,1
propname  made  it  up  to  me  today  after  i  waited  for  her  for  a  half  hour  past  our  appointment  time  sheesh  but  propname  was  awesome  enough  to  let  me  have  some  hot  chocolate   ,1
is  in  knoxilla  for  a  few  days  trying  to  get  this  germany  thing  settled  still  garg ,1
just  got  skype  name  ljacocke ,1
on  her  way  to  nola ,1
studying  is  cramping  my  style ,1
everyone  should  listen  to  funhousebest  record  ive  heard  in  a  long  time ,1
wishing  the  lovely  propname  a  happy  birthday ,1
will  be  working  for  ocb  two  months  from  now  i  cannot  wait ,1
cannot  believe  the  court  is  allowing  the  press  to  publish  photos  of  mjs  kids ,1
moving  back  to  nola  on  the  firstso  little  time ,1
wishing  all  of  her  friend  the  best  of  luck  on  the  louisian  bar  exam ,1
the  law  graduates  prayer  godif  its  not  too  much  to  ask  may  i  pass  the  bar ,1
excited  to  see  propname  and  propname  tonight  run  propname  and  see  the  weight  fall  off  my  butt ,1
at  rue ,1
counting  down  the  days  till  nola ,1
had  an  awesome  fourth  of  july ,1
5  days  until  i  leave  waco  forever ,1
finally  going  to  get  the  car  washed  tomorrow ,1
scared  of  pc  iii  and  the  bar ,1
hopin  and  prayin ,1
cannot  believe  it  is  wednesday  already ,1
never  getting  gas  before  work  again ,1
hoping  to  get  out  of  her  driveway ,1
cannot  wait  to  see  propname  today ,1
its  a  hersheys  day ,1
who  dat ,1
takes  home  more  from  her  monthly  salary  then  she  realized ,1
ge    finally  recoveringthank  you  jesus ,1
working ,1
gettin  ready  for  tommorrow ,1
getting  her  bar  application  togetheryes  its  that  time  of  year  again ,1
is  going  on  a  deposition  my  first  real  one  with  ocb ,1
most  disgusting  statistic  ive  ever  heard  avg  nyc  model    510  110lbs ,1
stuyding  for  the  mpre ,1
is  a  busy  bee ,1
had  a  great  time  seeing  everyone  at  ocb  today ,1
excited  to  see  that  every  stock  in  her  portfolio  outperformed  market  expectations ,1
torture  watching  propname  and  propname  stock  the  pantry  15  minutes  after  i  decide  to  get  serious  about  this  diet ,1
icky  feeling    gone  back  to  prancing  through  the  office  with  a  smile  and  my  usual  excessive  energyneed  for  adventure ,1
a  very  happy  girl ,1
rain  is  ruining  my  plans ,1
best  bosss  lunch  ever ,1
phone    dead  chat  with  me  here ,1
apparently  applied  to  law  school  at  depaul  todayat  least  thats  what  they  tell  me ,1
only  9  more  pounds  why  wont  they  go  away ,1
in  our  personal  and  professional  lives  we  are  constantly  hit  with  one  adversity  after  the  other  most  of  which  we  have  no  control  over  but  the  four  things  we  have  total  control  over  is  how  we  react  how  we  adapt  how  we  breathe  and  how  we  take  action ,1
the  only  people  who  are  more  entertaining  then  rappers  are  wannabe  rappers  see  propname ,1
attentionhouston  area  animal  lovers  montgomery  county  animal  shelter  is  closing  tomorrow  you  can  adopt  for  free  tomorrow  between  124  they  will  be  euthanizing  all  animals  without  a  home  go    save  a  life  30  cats  and  80  dogs  left  please  repost ,1
is  looking  to  join  junior  league  of  new  orleans  anybody  know  who  to  contact ,1
thanking  everyone  for  all  the  birthday  love  now  how  bout  them  saints  i  am  in  need  of  a  placepeople  to  watch  with  tonight  any  takers ,1
exact  words  when  renewing  dl  me  oh  no  you  cant  take  my  license  its  my  25th  bday  how  am  i  going  to  get  into  the  bar  dmv  we  gonna  give  you  a  new  one  over  there  me  but  it  wont  have  my  picture  and  stuff  on  it  dmv  hold  up  we  can  take  a  picture  of  your  picture  and  put  it  on  a  license  i  think  yelling  at  coworker  to  see  if  this  can  be  done  yup  me  so  i  can  go  to  the  bar  dmv  sigh  yeah  girl ,1
is  believing  the  best  in  others  because  the  dove  candy  wrapper  says  so  betch ,1
anyone  know  a  good  place  for  me  to  kennel  my  dog  for  thanksgiving  willing  to  dogsit ,1
congratulations  to  all  of  my  friends  especially  propname  who  passed  the  lousiana  bar  and  for  those  of  you  who  didnt  ill  be  taking  barbri  this  februaryso  we  can  study  together  like  old  times ,1
thanksgiving ,1
rather  enjoying  her  last  day  as  a  24  year  old ,1
enjoying  this  beautiful  sunday  in  audubon  park ,1
swearing  in ,1
studying  for  the  bar  please  pray  for  me ,1
bar ,1
cheese  fries ,1
happy  thanksgiving ,1
getting  ready  for  nyc ,1
happy  new  year ,1
studying  for  the  bar  less  then  1  month ,1
must  find  time  to  go  xmas  shoppingahhh ,1
white ,1
apt    clean  now  coffee  and  barbri ,1
q  will  propname  be  going  to  miami  to  watch  the  saints  win  the  superbowl  a  no  no  she  will  not  she  will  be  parked  in  her  room  studying  for  the  bar  examwhos  idea  was  it  to  move  the  test  up  two  weeks  hmmmhmmmm  fml   ,1
seems  to  be  attracting  incompetence  today ,1
going  to  propname  to  take  down  the  la  bar  and  hoping  she  doesnt  become  a  bad  statistic ,1
who  dat ,1
geaux  saints ,1
put  in  work  again  last  night  at  the  pig  n  whistle  thakns  to  those  who  came  next  week  he  should  be  hosting ,0
is  going  to  the  dodger  game ,0
thinks  its  funny  that  only  his  white  best  friend  remembered  propname ,0
is  trying  to  sing  king  alphas  song  in  a  strange  land ,0
can  give  the  dodgers  his  full  attention  now  that  he  is  marginally  satisfied  by  a  laker  victory ,0
lost  his  voice  cheering  for  his  beloved  dodgers  who  won  by  the  way ,0
is  watching  propname  at  315am ,0
believes  in  the  pineapple  express ,0
aced  a  mensa  practice  test ,0
is  telling  jokes  tomorrow  night  at  the  pig  n  whistle  in  hollywood  730pm  10  cover  and  no  drink  minimum  be  effing  there  or  else ,0
just  saw  manny  be  manny ,0
had  a  good  salad  for  lunch ,0
is  about  to  lose  his  mind  on  account  of  the  dodgers  right  now ,0
would  like  to  hang  out  with  someone  today ,0
will  be    summerslam ,0
is  ready  for  the  show  tomorrow  pig  n  whistle  like  usual ,0
is  at  it  again ,0
is  doin  it ,0
wants  you  to  come  to  the  show  tonightpig  n  whistle730  jokes ,0
wants  to  know  how  you  doin ,0
is  finding  it  hard  to  deal  and  would  really  just  like  to  not  be  sober  anymore ,0
survived  his  first  day  of  work ,0
wants  you  to  come  tomorrow  night  at  730pm  to  the  downtown  comedy  club  and  hear  these  jokes ,0
is  at  the  park ,0
is  crunk  right  now ,0
loves  that  propname  and  propname  are  in  negotiations  to  be  guest  host  on  wwe  raw ,0
bought  new  jeans ,0
says  hennessey  and  a  dutch  straight  west  coastin  son ,0
is  happy  getthing  propname  but  is  begging  for  halladay ,0
is  back  at  it  again  at  the  pig  n  whistle  730pm  5    1  drink  funny  shit  be  there  and  watch  me  do  my  thing ,0
  district  9    further  proof  that  white  people  should  not  be  in  charge  of  shit ,0
